,0,1
933,4.258688888,1.550702175
934,5.06628539,2.012824946
935,-0.222633788,-4.897763566
936,-0.079854027,-5.105930827
937,4.646784504,1.377597178
938,5.493297307,-2.097473711
939,2.235125815,-5.013100706
940,3.263730239,-3.450738403
941,-4.638030879,-2.789146219
942,-3.185206758,-3.513467244
943,-0.350469955,-5.117592106
944,2.59073613,3.157048905
945,5.060493737,-1.080022654
946,4.996027189,1.763030724
947,4.114632019,3.481430897
948,5.832932373,-0.13255078
949,-4.167203483,-2.133733506
950,4.348606076,-1.935004605
951,4.877237178,2.280383889
952,0.043138662,-4.350877809
953,-4.044814594,-1.706460697
954,3.225849419,-4.094189071
955,-4.988312964,-3.011026281
956,-4.050288223,-2.756788417
957,3.748983637,-4.610325813
958,4.009787007,-0.798616549
959,0.620604019,-4.503567152
960,4.644834298,0.28684442
961,5.195882827,-0.963400975
962,-1.472219354,-5.145338354
963,5.256988918,1.368768098
964,4.693778972,1.756169513
965,-3.758982956,-3.509249473
966,2.82374365,4.216821838
967,-1.731713307,-4.550860766
968,4.381235834,-2.420366827
969,4.891821605,-1.856682977
970,4.759995269,-2.185633494
971,5.159003135,0.110518728
972,4.236172317,-3.834794608
973,4.880181363,0.319853341
974,5.318223974,0.618010725
975,-1.781109618,-3.986073731
976,2.999448453,-3.279864644
977,1.414010953,-4.538611712
978,0.339100956,-4.060293384
979,4.125946889,2.542282044
980,4.350506757,-2.497517988
981,1.89127718,-4.243445673
982,4.696085139,-1.250092953
983,1.792302236,-4.719092478
984,3.267037553,5.358029746
985,3.874424594,-3.732049649
986,2.945414337,-3.685053442
987,-4.154524886,-2.77759491
988,-3.668303164,-2.155466148
989,3.893532211,-1.916143997
990,4.570330988,0.318272913
991,1.764396843,4.346835796
992,5.093630135,-0.311082524
993,3.566408582,-4.02794699
994,3.386071455,3.639734991
995,4.224805048,2.685596925
996,0.808191043,-4.619635703
997,-4.386098363,-3.091681159
998,-3.07190426,-3.548686787
999,5.418630824,-1.368653528
1000,2.939571354,4.804071343
1001,5.234627715,1.467391778
1002,0.842654173,-5.096834103
1003,3.034084046,-4.600566882
1004,4.591946596,1.201320823
1005,4.74300849,-1.522900779
1006,1.773496391,-4.96567764
1007,-2.565438053,-4.292590556
1008,-0.881154459,-5.096703514
1009,3.8044637,3.100429722
1010,4.75040107,1.871526819
1011,4.400043485,1.322002838
1012,5.514709184,0.023996199
1013,-4.03696637,-3.820476869
1014,-1.399984245,-4.792663978
1015,4.019150214,-4.068502404
1016,4.183205073,-3.571658386
1017,2.152127868,4.396739109
1018,4.426106805,-2.484084904
1019,5.044713052,0.97679464
1020,4.98422748,-1.228000972
1021,4.461924412,2.738891378
1022,-0.622270751,-4.845234272
1023,5.162267431,-1.032765971
1024,0.469315332,-5.002815808
1025,0.429702652,-5.226148432
1026,3.275865645,-3.37906857
1027,2.54928572,-4.519070942
1028,-1.438119577,-5.251294082
1029,-3.319123862,-3.278543657
1030,-3.877705514,-2.74389389
1031,2.536151585,4.406193067
1032,2.885764623,3.338869702
1033,-4.691091089,-2.451162171
1034,5.310973658,-1.372287817
1035,1.881973197,-3.984067229
1036,2.432414817,-4.394401106
1037,4.487623695,-2.346800351
1038,2.511131561,-4.554781901
1039,4.382118558,-0.609726594
1040,-2.404401846,-3.80234225
1041,2.632839089,-4.524385587
1042,4.172527817,3.034913553
1043,0.195091453,-5.245622551
1044,3.81364467,3.657483693
1045,4.819681283,-0.37260246
1046,3.314475835,3.897774127
1047,5.602722187,-2.369674875
1048,0.892166811,-4.255571394
1049,-4.563875492,-2.219373581
1050,4.05649577,0.509731994
1051,5.240916651,-0.56428414
1052,2.124134634,-4.810983428
1053,0.228228079,-4.609956464
1054,4.976938873,0.36041703
1055,4.242457682,2.694320303
1056,3.069750424,-3.79064625
1057,5.387060027,0.133548342
1058,4.770960255,-2.575473159
1059,2.92241506,4.247119684
1060,-3.650939672,-2.822267481
1061,3.737798878,2.92465042
1062,3.210798188,-4.356011975
1063,-1.800259218,-5.454131591
1064,4.956107941,-0.365466594
1065,1.751327531,-4.566312433
1066,3.898934655,3.791390774
1067,2.847507531,4.568953203
1068,3.792107797,3.487547169
1069,-3.03277881,-4.979022277
1070,-1.780995084,-4.898494221
1071,5.50990939,-0.7796512
1072,-0.124782397,-4.814385635
1073,-2.415602433,-3.631080034
1074,3.016209158,3.521888852
1075,0.027122872,-4.812496896
1076,-2.228456264,-5.063829706
1077,3.179053637,3.593473519
1078,3.480302363,3.673936557
1079,2.219355256,-4.737337613
1080,0.782352694,-4.706853525
1081,3.472666535,3.861199546
1082,-4.009716119,-2.61264349
1083,3.335996111,3.300867008
1084,2.312315317,4.358608357
1085,1.081076849,-4.693066584
1086,-3.592970995,-4.183637424
1087,4.014707066,-3.17967287
1088,-3.103446468,-4.100357112
1089,-2.390986565,-4.56102659
1090,4.453637036,1.908383819
1091,4.244034674,3.484538282
1092,4.049896505,-3.230575817
1093,-3.99878257,-3.685385503
1094,0.918603235,-4.605385046
1095,2.012493506,4.713354154
1096,-4.60552177,-2.112787846
1097,2.745585055,-3.542729923
1098,-2.323619761,-4.375751582
1099,4.689190945,-0.419440568
1100,3.530430862,3.480622466
1101,3.188633461,4.313768519
1102,-3.257725085,-3.792406192
1103,3.427394632,3.250789853
1104,3.313529185,-4.276916015
1105,4.225389452,2.069573573
1106,3.452379927,4.04381
1107,3.38786174,3.926630573
1108,4.959656663,1.193862433
1109,1.691130043,-4.341733084
1110,5.086695389,0.813823738
1111,4.76806406,1.505736415
1112,4.334049646,1.298601483
1113,5.474073062,-0.583583135
1114,-4.615647115,-3.049711608
1115,4.479087515,-1.472195074
1116,2.959745257,5.386758947
1117,5.238738107,-0.922590717
1118,-2.747719291,-3.879651887
1119,3.875952864,-3.1473419
1120,3.692402822,-3.685606214
1121,5.372069773,1.621169786
1122,-3.906610455,-2.914272637
1123,4.759474844,2.485164178
1124,5.132434902,0.492036139
1125,1.403357542,4.5215053
1126,4.216090823,-3.299698188
1127,4.588505865,-1.7878177
1128,-4.865080041,-2.017670457
1129,4.904812758,1.059836265
1130,4.682849955,1.256661262
1131,3.926733414,3.252354589
1132,3.721946208,3.623111205
1133,-3.765555026,-3.153684561
1134,-2.610621073,-4.589057773
1135,-2.820259658,-4.017699216
1136,-2.929431978,-3.945965811
1137,4.501372454,1.420190342
1138,-0.051174917,-5.421062644
1139,5.50991403,0.480442643
1140,-0.886068067,-4.662767016
1141,-1.934296449,-4.473788346
1142,-1.968056029,-4.861951101
1143,1.992798417,-4.755697032
1144,4.044678643,2.558789131
1145,-3.594363418,-3.545391839
1146,4.743593514,-1.73132662
1147,4.747068745,3.446350385
1148,3.152286374,3.421773796
1149,2.365930705,-3.633783508
1150,3.594208387,3.214846025
1151,3.705274963,3.400061254
1152,5.032819869,-2.059741174
1153,-4.781788898,-1.561421004
1154,4.970666721,-0.952839418
1155,-4.658070351,-4.078970384
1156,3.261490642,-2.72698714
1157,5.122867155,1.242125728
1158,5.472970506,0.973764349
1159,3.996150603,2.178707397
1160,2.755121182,-4.126249602
1161,3.667549692,1.79065713
1162,2.865204686,3.242272081
1163,5.284891209,0.116876361
1164,5.019973198,1.045720141
1165,2.5935322,-4.981597154
1166,4.508067431,-2.974077891
1167,-4.319063468,-3.066109578
1168,4.058739705,-2.693809272
1169,1.948604972,-4.315516534
1170,3.214283778,3.29033078
1171,2.539642371,4.09291906
1172,4.134594509,2.157561539
1173,4.196035506,2.61765136
1174,4.031013145,-2.853277552
1175,4.759916674,-2.582174886
1176,-1.202600985,-4.641876897
1177,1.679056754,-4.77338747
1178,4.579790206,1.90494513
1179,-3.043585169,-3.6740271
1180,-3.418514085,-3.771617304
1181,1.376980227,-4.55879321
1182,4.190031122,-1.479660223
1183,-3.805714951,-3.18165906
1184,1.654367768,-4.520893253
1185,-2.647333105,-4.028120868
1186,4.727071673,2.464471644
1187,-3.533487869,-3.237802035
1188,4.040832692,1.727817929
1189,4.492705977,2.99386884
1190,4.428338162,0.926309875
1191,4.528860789,-0.677053485
1192,3.305126323,4.217577583
1193,4.808387,2.869663766
1194,4.23256676,-0.450723054
1195,-2.365629581,-4.860743903
1196,-3.010353758,-2.826189477
1197,4.767505728,-0.882770489
1198,4.347864595,-1.97311067
1199,4.904178055,2.599410551
1200,-1.966925501,-4.152736285
1201,5.039962714,1.301696171
1202,2.256882201,4.575780456
1203,-4.077718709,-2.991192972
1204,-4.189784664,-2.25606376
1205,-1.911188132,-4.268815206
1206,4.494634284,2.347431975
1207,4.096136159,2.463972002
1208,5.001822436,1.069651222
1209,1.803467497,-4.487390659
1210,-4.083217418,-3.252785445
1211,3.783839922,-2.612948925
1212,4.874092238,-0.479039049
1213,2.011368111,4.941844803
1214,3.256018222,3.671217135
1215,-3.132190603,-4.578858245
1216,3.929404442,2.53487068
1217,-0.417058506,-5.480137684
1218,1.599843927,-5.099019837
1219,4.716147858,2.498458687
1220,3.990337075,-1.221757596
1221,-1.679668937,-4.16254739
1222,-1.442380568,-4.123117372
1223,-1.410917857,-4.646468974
1224,3.697229893,-3.536179835
1225,4.478797655,0.838463903
1226,2.725803431,-3.519904023
1227,2.73050688,-4.142984192
1228,4.400086647,-1.285845791
1229,3.986237135,2.134692405
1230,3.113868773,-3.615099808
1231,4.660854716,2.718201774
1232,-3.029202344,-3.432395473
1233,0.072809385,-4.377275506
1234,-3.801067495,-2.887872877
1235,2.736118906,-3.156264098
1236,5.106955053,0.472393371
1237,3.789620749,0.863507448
1238,5.055351999,-0.520608051
1239,5.366423633,-1.131461813
1240,-5.029944012,-1.322712457
1241,4.15027534,3.304099073
1242,-2.812105303,-4.283214684
1243,5.071624083,0.178655298
1244,-3.762241579,-3.620895637
1245,3.624117445,-2.724387551
1246,-3.666975222,-2.488733479
1247,3.156240797,3.649222304
1248,1.047168129,-4.845164768
1249,2.449963099,4.184033532
1250,4.632711892,0.482384727
1251,3.383204465,-3.862163297
1252,4.928585563,1.93737924
1253,1.068975308,-3.886364828
1254,3.251352374,-3.222688606
1255,-1.945540115,-4.185018386
1256,2.992509307,2.586631811
1257,5.363813134,-1.230282922
1258,4.868973998,3.178164725
1259,3.778395478,-3.293953133
1260,3.636759364,-2.966614568
1261,-2.276823092,-3.742823485
1262,3.129438035,-3.950616291
1263,-2.267433788,-3.903322838
1264,-0.663094058,-4.613207151
1265,1.768991175,4.483260316
1266,3.925849058,3.674835779
1267,5.50934981,-0.082141314
1268,3.132460934,-3.464251202
1269,4.420443412,3.616901581
1270,1.859893854,-4.40032162
1271,1.263825346,-5.236213741
1272,4.674850198,-1.84391487
1273,4.876352649,0.513547403
1274,-2.780648066,-3.509440537
1275,4.897322827,-1.604976956
1276,0.507031881,-5.346874181
1277,5.143202302,-0.038780774
1278,-2.082784193,-3.598547894
1279,3.578073731,4.302200866
1280,4.385604433,-0.802233666
1281,3.00218483,-3.097824682
1282,2.666517157,3.130685388
1283,-3.851123818,-1.956518831
1284,4.541814251,-2.347110425
1285,-4.350217097,-2.207631335
1286,0.743266244,-4.452271615
1287,3.926749084,-2.793790701
1288,5.24019124,0.430020614
1289,5.829867223,2.859592349
1290,2.172251078,-4.632963406
1291,4.389838036,2.374458751
1292,4.76994755,-1.976060895
1293,0.959200973,-5.058145596
1294,0.077921415,-4.899466245
1295,3.836618597,-2.207283684
1296,5.015067549,0.944962698
1297,2.743522015,4.299434719
1298,2.681420837,-3.769681448
1299,2.485148824,-4.21075013
1300,-1.176083071,-4.50990589
1301,2.401585869,-3.858779944
1302,3.513722476,-3.003913869
1303,2.555420644,-4.730019574
1304,3.421138186,-3.047172672
1305,4.771659819,0.475933021
1306,-2.473801361,-3.976113633
1307,3.68384661,-2.927249098
1308,1.330963638,-5.013070506
1309,2.557880758,-4.762715662
1310,4.221618261,2.688483962
1311,5.250747533,0.95567637
1312,5.116069935,0.098729748
1313,2.252766675,4.692937579
1314,-0.297960645,-4.91864017
1315,-1.611548819,-4.341959021
1316,-5.112130362,-1.938495377
1317,3.551762161,3.20997134
1318,0.386539049,-5.351859923
1319,3.119945007,2.553979786
1320,4.893279862,0.004489016
1321,4.539307301,-2.278012137
1322,2.653127559,4.641272748
1323,2.324956853,-4.038077494
1324,3.560343413,-3.0780043
1325,4.905675143,-1.05275378
1326,2.074257147,3.943962546
1327,0.629210987,-4.643119797
1328,3.95864661,-0.81216679
1329,-4.787147885,-2.181562847
1330,-1.75309131,-4.06951356
1331,4.469858244,-2.448896524
1332,2.603970119,-3.941491883
1333,-4.013089171,-2.070619383
1334,-4.018670517,-3.338743611
1335,2.087165746,-4.518511102
1336,-2.942457423,-3.788557799
1337,-1.407934212,-4.341507367
1338,-4.924685468,-2.317310442
1339,4.204300148,-2.093823656
1340,4.584646288,1.972352617
1341,-3.458599015,-3.39442173
1342,-4.29505676,-2.20783703
1343,-2.791314458,-4.002753368
1344,2.782263407,4.362247512
1345,5.092557154,1.612415387
1346,-2.421382514,-3.848671921
1347,5.427153861,-0.556329588
1348,-3.498131985,-3.006467654
1349,3.804427776,3.336732435
1350,-4.197748704,-2.752093843
1351,5.026628207,1.643386561
1352,2.971312924,4.004232815
1353,2.255537902,-4.741081734
1354,-3.814179713,-2.915475772
1355,-1.700252863,-4.549705956
1356,-3.445603231,-2.898162968
1357,3.912237981,-1.634424283
1358,2.121959612,-4.746533636
1359,-0.011394801,-5.148636253
1360,4.071940009,3.306048635
1361,-3.436106981,-4.005303755
1362,4.343094322,-2.112641114
1363,-1.199027618,-4.74360958
1364,4.68240024,2.420488021
1365,-4.18790838,-2.618419894
1366,-3.244022535,-4.326227885
1367,-1.993913822,-3.32832773
1368,5.040640579,-1.497455003
1369,2.80441176,3.865619013
1370,1.538832578,-4.93693976
1371,-4.73760497,-2.188618931
1372,4.650150245,-2.463316682
1373,3.904164424,2.714559328
1374,-3.275912011,-3.928282389
1375,4.203048819,2.376919019
1376,2.748127522,4.115466088
1377,-2.930604037,-4.044752424
1378,-4.157985027,-1.850653286
1379,-0.95217388,-5.265773566
1380,0.02719277,-5.07852383
1381,2.464999674,-4.489929331
1382,1.933444591,-4.349358987
1383,3.038695033,3.507753384
1384,0.066170805,-4.570050293
1385,-2.738624422,-4.934786999
1386,-2.09041769,-4.309095246
1387,3.44288691,3.35362482
1388,-3.727433498,-2.987822456
1389,5.461145169,-1.320480084
1390,4.453127571,-0.037212061
1391,-4.932326985,-2.720197922
1392,2.949003322,3.904048167
1393,-1.350173534,-5.143112449
1394,4.792663875,-1.030664128
1395,3.17967101,3.79953345
1396,-3.112083396,-2.013359702
1397,0.420636656,-5.468622731
1398,-2.252299829,-4.473589486
1399,-4.51948795,-2.512640915
1400,1.517079735,-4.782000295
1401,2.343613914,5.232948873
1402,2.874291507,-3.399254957
1403,4.225336458,2.206010941
1404,2.539923137,-5.120114065
1405,4.891666075,-1.658127417
1406,1.796492686,-4.327845154
1407,-2.495330029,-4.165493086
1408,-1.548671395,-4.789617433
1409,5.240108311,-1.312881678
1410,0.520538438,-4.803542028
1411,2.253582142,5.005372491
1412,-2.358589687,-4.184335617
1413,-0.75579789,-4.834638025
1414,2.063327015,4.456562564
1415,3.514029086,-3.423346872
1416,-3.508272014,-2.87415142
1417,5.184710763,1.37240888
1418,-4.603448931,-3.058232736
1419,3.986099334,2.430717224
1420,4.056080439,2.088694577
1421,-1.806367892,-3.946588201
1422,-1.797420512,-4.646511291
1423,0.22043755,-5.695346449
1424,-2.625960983,-3.981108503
1425,4.318275251,3.237382503
1426,4.567151186,2.79179155
1427,4.240430305,1.217727563
1428,3.034637087,-4.12771412
1429,-3.143823957,-3.58313081
1430,1.407259352,-4.246411186
1431,5.594910446,0.129109199
1432,0.002125261,-5.036311999
1433,3.454407489,3.5875994
1434,5.383692032,0.244970071
1435,2.097137862,-5.11813968
1436,4.489525357,2.622932081
1437,5.266921529,1.420791856
1438,-2.910815017,-3.429108973
1439,-3.561507687,-4.13345851
1440,4.124676183,2.056827907
1441,6.048553485,0.235327728
1442,4.658917936,-0.858215048
1443,4.002180381,2.316434215
1444,4.259300435,2.384499496
1445,-1.617909953,-5.245910922
1446,0.586509476,-5.440894593
1447,2.782498213,-4.200881405
1448,1.56609703,-4.742828958
1449,4.907351307,0.5094266
1450,5.307459903,-0.770095928
1451,-2.078156515,-3.780992988
1452,2.520940829,3.529766916
1453,4.983151184,-1.053520902
1454,-3.752204712,-3.091575403
1455,4.088796867,3.438556334
1456,-0.934997701,-5.541964058
1457,3.384797972,3.373460813
1458,-3.949656533,-3.303213452
1459,0.490157775,-5.082179354
1460,2.989290272,3.834791624
1461,4.52707544,-2.710764104
1462,3.051721504,-4.030121434
1463,1.131389813,-5.098804583
1464,4.984750555,0.729009464
1465,-0.985278114,-5.646632295
1466,4.206313294,-1.755073867
1467,-0.955659484,-4.794273896
1468,-0.516034222,-5.147694813
1469,-4.128235575,-2.284864017
1470,3.274136007,2.50434972
1471,5.383418059,-0.21644615
1472,1.383684297,4.41387263
1473,3.433910222,-3.278858708
1474,-4.119665808,-2.173006904
1475,2.036409564,3.878563792
1476,3.490924457,-3.713607282
1477,4.884461857,-2.359690166
1478,-1.944138539,-4.171155916
1479,-0.167366072,-5.387712805
1480,2.55248691,4.957513265
1481,-1.188548313,-4.834008752
1482,4.127575114,2.334743814
1483,2.769312619,-4.55050219
1484,1.838308883,-4.708918586
1485,-2.912947601,-4.351473087
1486,-2.649525075,-4.34307711
1487,4.131768246,2.458206839
1488,-0.402389269,-4.882382536
1489,-3.212239882,-3.562636342
1490,-3.637154972,-3.559117903
1491,4.978461178,-1.656863977
1492,3.51744198,3.530454547
1493,4.465168321,1.414435414
1494,4.016384189,-1.675761192
1495,-4.380316183,-3.217616952
1496,4.471571571,-2.713290973
1497,4.435338306,-1.644299176
1498,2.980040867,-2.985112459
1499,3.564820584,3.852716831
1500,3.631886421,-3.302235679
1501,-0.950053558,-5.065390559
1502,4.493704933,2.446013335
1503,4.923376347,-0.133177934
1504,-4.739331826,-2.34171618
1505,4.306385041,-2.010741251
1506,1.112453136,-5.065999904
1507,-1.341343171,-5.181706993
1508,2.154875307,-5.039563207
1509,4.636569353,1.949146431
1510,2.780809151,4.487130213
1511,4.821966144,2.415092351
1512,3.069549025,-3.482049146
1513,5.392765693,0.023104995
1514,3.493276049,1.147011305
1515,3.367685811,-4.018683046
1516,1.599843498,-4.554702403
1517,-2.53185684,-4.826652183
1518,1.594194808,-4.449554621
1519,4.321043558,-1.919333294
1520,4.418597176,-2.786297446
1521,1.848602384,4.642499735
1522,3.610488258,-2.009813273
1523,4.93705086,2.190433115
1524,3.808210337,-2.577631527
1525,-2.746706212,-4.622580351
1526,2.232285069,-3.553331399
1527,2.574727009,3.728837245
1528,5.188763524,0.670932104
1529,2.282943829,3.762371027
1530,4.85124998,-1.492011301
1531,4.180159703,2.695471615
1532,5.626913846,-1.42669875
1533,4.423949792,1.722833511
1534,4.766227069,0.461631835
1535,-1.008232632,-4.979460415
1536,-0.861118389,-4.366486072
1537,-4.776530716,-1.585435536
1538,-3.476939391,-4.056196082
1539,4.726565967,2.178236629
1540,4.79858379,1.189656149
1541,-3.686533988,-3.384476117
1542,0.702831399,-5.974777619
1543,3.839133179,3.577286343
1544,3.666128209,-2.855830027
1545,4.465873811,2.97487365
1546,-2.907961939,-3.86967273
1547,-3.353636999,-3.907405152
1548,1.419384271,-4.640910544
1549,2.807731279,4.147541751
1550,-4.481476393,-2.876011051
1551,1.47615821,-4.209568966
1552,3.728072809,3.248042529
1553,4.570760174,0.834953397
1554,-0.820821145,-5.058443093
1555,4.014229646,1.35010009
1556,2.313452649,4.969434388
1557,3.73296478,3.623912128
1558,4.885759282,-2.070137868
1559,-0.003997515,-4.371738733
1560,3.242034807,3.092232393
1561,3.906831679,-3.838709387
1562,3.985750863,2.740098
1563,1.70121384,-4.631358443
1564,3.18587142,-4.270554834
1565,2.340032455,-5.086546042
1566,-2.223391541,-4.491863458
1567,2.951797669,-3.735802509
1568,3.688605693,3.162133248
1569,0.556374685,-4.910306012
1570,-1.622505579,-4.052687796
1571,4.959614622,-0.878827976
1572,1.989968195,4.17584453
1573,2.265490414,4.730303645
1574,4.533886336,0.756029525
1575,-4.124095671,-3.026177343
1576,4.884915626,-1.623706228
1577,4.354745821,2.808973976
1578,4.879084293,-0.388699079
1579,5.027730266,2.155985077
1580,4.048812203,-1.891287557
1581,0.406151302,-5.294548295
1582,-0.589575632,-5.130156153
1583,4.46341974,3.739688457
1584,5.153615778,0.947786774
1585,-4.68285292,-2.392455545
1586,0.147836995,-4.916090047
1587,4.467236889,-3.003308786
1588,3.181000242,2.572628082
1589,3.794434212,-3.060588566
1590,1.914860962,-3.796038327
1591,-1.031157134,-5.495973915
1592,3.872605756,2.577108097
1593,-2.217512629,-4.426295137
1594,4.593209993,1.031699706
1595,-4.300781572,-3.750539414
1596,-4.225902958,-2.573286688
1597,3.30211947,-4.381024568
1598,4.804506831,-1.416469095
1599,4.816439018,1.565841065
1600,3.357151775,2.854396927
1601,4.341627823,1.615772129
1602,1.296000973,-4.575314493
1603,-1.92929751,-4.575084956
1604,4.309931572,-3.268333674
1605,4.818117898,0.363315725
1606,1.80203545,-5.224260697
1607,-2.306697587,-4.913075646
1608,4.828753452,1.690646806
1609,-1.448857879,-4.612737606
1610,2.893720979,-4.259625582
1611,4.028461344,-3.259010763
1612,1.902283602,-4.266957938
1613,4.865745139,-0.558693209
1614,4.797922073,-2.300224537
1615,-3.498530804,-3.353880857
1616,-2.428686772,-3.344548296
1617,-3.920668444,-2.998276879
1618,3.08134328,-3.985550539
1619,4.0873688,1.298734528
1620,-0.013670587,-4.356055698
1621,5.106140124,-0.956576168
1622,4.155864348,2.57375699
1623,4.157512573,-2.858072284
1624,-2.206766754,-4.156339417
1625,4.96467252,0.411905156
1626,0.291427709,-4.340518113
1627,4.525002275,2.083612225
1628,4.421638894,-2.220616105
1629,3.570443066,3.145371475
1630,5.062880308,0.06987407
1631,-0.579886079,-5.332593666
1632,4.760648426,-2.136399089
1633,4.146652722,-2.084999215
1634,1.497524032,4.955489831
1635,5.257023831,2.232309884
1636,3.253757658,3.445731054
1637,0.912984413,-5.090271965
1638,4.595789401,-2.607984079
1639,1.335035811,-4.987966517
1640,3.502630191,-4.614379331
1641,4.547617483,2.76583392
1642,4.57047093,-2.357213105
1643,-4.255428593,-2.413989674
1644,4.443485217,-2.173782258
1645,-2.297386349,-4.689140128
1646,2.699164305,4.239079041
1647,4.755625492,2.109579507
1648,-0.010015679,-5.43287811
1649,4.496930082,0.700582611
1650,4.693489594,-1.787045248
1651,3.511094994,-3.849778886
1652,-1.21888168,-4.984238214
1653,4.300801062,1.323416316
1654,0.907663363,-4.497291512
1655,0.052670639,-5.147266522
1656,5.046649263,1.085808416
1657,3.396540919,-3.328623302
1658,-3.270684788,-3.031157668
1659,-4.731540886,-2.119680944
1660,-2.100594213,-5.007819002
1661,4.825379008,2.222943562
1662,1.237598087,-4.000019596
1663,4.929123903,-0.52746686
1664,1.49677387,-5.154488242
1665,-1.335877253,-5.03696013
1666,-2.947130252,-3.455041555
1667,2.514932271,4.442751688
1668,1.484412732,-4.681490852
1669,5.489447989,-1.811577051
1670,4.916749778,-2.017346355
1671,3.760947192,-1.786374941
1672,4.482978917,1.47569311
1673,3.964387579,-4.21233146
1674,-4.752101568,-1.780027643
1675,3.815504598,-2.661792669
1676,-4.120926679,-2.103205889
1677,2.923634794,3.870471678
1678,2.863320291,-4.272922319
1679,-3.206811192,-3.679698059
1680,5.246221696,0.942355613
1681,3.085001831,3.840001032
1682,2.124687628,-4.959782651
1683,4.661324052,2.565188575
1684,4.794745029,-0.394225702
1685,4.61038162,0.517703662
1686,1.320331089,-4.489834671
1687,2.576695154,4.23458112
1688,3.701519617,-2.812797384
1689,4.799741744,1.938974726
1690,4.210679819,-2.066748271
1691,1.948344074,3.235602533
1692,-4.448613959,-2.345055278
1693,4.396644887,-2.822221469
1694,-1.796540135,-4.411538292
1695,3.200309917,3.900178643
1696,-1.182371089,-4.820565154
1697,-4.18513954,-2.489095819
1698,3.318075992,3.076083991
1699,5.435885225,-1.668774086
1700,3.476977801,-4.153792806
1701,1.712882919,3.859113573
1702,-4.159367817,-2.67057877
1703,4.313517197,-2.066675698
1704,-4.178216045,-1.756154822
1705,4.654413403,0.518016689
1706,4.608598467,-0.635243116
1707,4.449466091,0.346342703
1708,1.889658037,4.768877232
1709,3.132969001,3.609264158
1710,4.696699565,-1.132939812
1711,2.303270846,-4.234001919
1712,5.157069083,1.233065413
1713,3.195086065,-4.597702125
1714,-3.721312763,-3.78876831
1715,0.652286554,-5.14829415
1716,3.426213196,-3.697912549
1717,0.938572038,-4.679657567
1718,-1.626866878,-5.453120802
1719,5.209998007,-0.779210922
1720,3.376373235,-3.98311649
1721,-1.559471601,-4.853610156
1722,3.756117852,3.462725599
1723,-3.430571023,-3.55079526
1724,-0.98677746,-5.19207916
1725,-3.581872783,-2.722172881
1726,2.069268911,-4.227545795
1727,2.295722488,-4.489699937
1728,5.410118632,-1.773780917
1729,-3.884796769,-3.857289807
1730,5.246878728,0.90101353
1731,3.539516368,3.827881932
1732,4.755974741,-0.640165972
1733,3.797356801,-3.761593392
1734,4.405990399,2.456004368
1735,2.457622088,-3.784251004
1736,4.934774537,0.219376428
1737,-4.578774706,-2.544989614
1738,3.778319879,-0.854939647
1739,3.831637713,-2.112915287
1740,-2.606605689,-4.268196935
1741,5.36794407,-0.671904207
1742,1.272169821,-4.51877968
1743,3.151741955,-4.301437427
1744,2.371773566,3.876664439
1745,5.183682152,-0.046390554
1746,3.442526323,-3.616043255
1747,0.827589972,-5.025504396
1748,-4.268406317,-1.880707634
1749,1.148451021,-4.647299636
1750,-0.681838449,-4.984396597
1751,4.994155057,0.256625117
1752,5.099992635,2.030265997
1753,5.170039324,1.2575216
1754,2.652218071,-3.889939428
1755,1.532866176,-4.133070701
1756,3.430419401,3.52846188
1757,5.166350593,-2.047892905
1758,-5.174167156,-1.687320289
1759,1.460225453,-5.136361751
1760,-1.680104133,-4.91800686
1761,3.456348164,4.201295295
1762,4.172958392,-2.975021591
1763,3.845476979,4.293430087
1764,4.93297044,-2.411918475
1765,3.505358661,-3.134565753
1766,-2.118396777,-4.346503884
1767,4.642618639,-1.407333509
1768,-2.214940826,-4.486743973
1769,4.787164787,0.42855025
1770,3.083240051,3.861803818
1771,-3.95651557,-2.437961046
1772,-0.434774416,-5.145950759
1773,1.050821385,-4.638599644
1774,-0.664905291,-5.182396383
1775,3.169346098,4.578355879
1776,1.343638035,-4.632293187
1777,3.833551038,-3.600505133
1778,2.459995541,-4.14020838
1779,2.333131217,-4.812197592
1780,5.215238345,1.293066846
1781,-2.380250394,-4.218797093
1782,4.971587048,-0.342431769
1783,4.052041221,-2.5273332
1784,4.654969411,2.760148122
1785,5.79288506,0.537967532
1786,3.041922159,3.795384831
1787,-0.622302482,-4.486166306
1788,4.80893422,-1.982215367
1789,1.447768901,-4.605940604
1790,3.885585149,3.052534136
1791,4.620527146,-1.898585708
1792,3.211191028,2.934385017
1793,4.718628374,-0.404625761
1794,3.453608709,-3.926361423
1795,3.138595212,-4.612150445
1796,2.172264938,-4.840789826
1797,-1.782308507,-4.726829139
1798,-2.366242117,-5.022550178
1799,3.569731447,-3.655734931
1800,3.055185047,-3.448870427
1801,-0.411522544,-5.074079245
1802,2.871538029,-3.982185119
1803,-3.953966494,-3.911894077
1804,-4.643211312,-2.629911577
1805,1.868120249,-4.703935381
1806,-0.211287144,-4.419071167
1807,4.229123976,-2.246583944
1808,1.695224764,4.213532465
1809,2.551468912,-3.54688763
1810,4.329692092,2.12457235
1811,4.499775103,2.315135305
1812,-4.198581244,-2.675121904
1813,-0.836633176,-4.965037877
1814,4.865575864,0.274208521
